,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
87299,6F1VmuzOgcOxaj4idJKU9i,Joan Sebastian,Norteño,Traficante De Besos,47,149884,False,0.745,0.69,7,-8.903,1,0.0355,0.396,0.00213,0.141,0.964,106.149,4,r-n-b
87300,7eqNATKM78MkWP6aHGXHEV,Paul Anka,Sings His Favorites,Put Your Head on My Shoulder,64,155080,False,0.549,0.433,7,-8.526,1,0.0327,0.906,0.0108,0.0774,0.486,116.068,3,r-n-b
87301,5pmvv42h1bcK3frE8CEblt,Lil Tjay;Offset;Moneybagg Yo,Destined 2 Win,Run It Up (feat. Offset & Moneybagg Yo),63,232048,True,0.88,0.575,6,-6.091,1,0.163,0.415,0.0,0.109,0.671,120.031,4,r-n-b
87302,69CbgcOl13AiZs2CbTuBi6,Luccas Carlos;Gee Rocha,Ao Vivo,Incomum - Ao Vivo,46,242291,False,0.584,0.337,7,-8.116,0,0.0441,0.866,0.0,0.852,0.545,117.127,4,r-n-b
87303,2bVvjh7n3w1TGTHNHZ6aNE,Frejat,Moska Apresenta Zoombido: Frejat,Por Você,45,211816,False,0.622,0.33,8,-6.492,1,0.0291,0.464,0.0,0.0624,0.376,122.87,4,r-n-b
87304,7qOUyZN0hKd9f1a4f2TWCD,IVYSON;Templo Sonoro,Poemas Para Quem Chora,Sina,47,221995,True,0.703,0.347,2,-10.079,1,0.0552,0.593,1.54e-06,0.163,0.385,127.897,4,r-n-b
87305,3uAKAp3BP77vaFjIwolelZ,Wet Wet Wet,Hits Pop Rock 90's,If I Never See You Again,0,230266,False,0.489,0.612,2,-5.58,1,0.0262,0.51,0.0,0.126,0.384,159.998,4,r-n-b
87306,7cP99Dd9VNjDpr4yYIRGK9,Flora Matos,Eletrocardiograma,Sonhos Gangsta,47,180870,False,0.67,0.652,5,-7.765,0,0.191,0.112,0.0,0.383,0.861,87.961,4,r-n-b
87307,50khO0Eyt5WqIN8D51ieJn,Jota Quest;Jão,Collab,Amor Maior,45,197277,False,0.614,0.394,5,-11.954,1,0.0447,0.307,0.0,0.128,0.296,139.952,4,r-n-b
87308,5XRmtOOr6puIuXtIjstCu1,Enygma Rapper,Rei Sem Nome (Meruem),Rei Sem Nome (Meruem),46,384347,False,0.532,0.639,1,-8.823,0,0.0418,0.151,0.0,0.122,0.357,137.971,4,r-n-b
87309,6DcxN9jzax8WgSl39XtTfx,MV Bill,Traficando Informação,Soldado do Morro,47,412395,False,0.68,0.585,3,-5.989,0,0.331,0.168,0.0,0.248,0.541,78.078,4,r-n-b
87310,1DYzTTaSD8KsmzedIuZTO7,Raul Seixas,20 Grandes Sucessos De Raul Seixas,Gita,46,288933,False,0.494,0.691,9,-7.233,1,0.0368,0.0599,0.00633,0.0649,0.722,111.175,4,r-n-b
87311,7HttMaN4xcGBLhFRHb0DVS,Capital Inicial,Eu Nunca Disse Adeus,Eu Nunca Disse Adeus,46,208786,False,0.299,0.686,7,-7.058,1,0.0417,0.0132,0.0,0.354,0.366,145.971,3,r-n-b
87312,3txHZTpGeVASXa5ARwoRX6,Frejat,Frejat Ao Vivo No Rock In Rio,Puro Êxtase - Ao Vivo,45,292186,False,0.571,0.924,9,-4.727,1,0.197,0.179,4.07e-06,0.719,0.5,121.056,4,r-n-b
87313,1SjK3fJFkEGuvGpwFvg3y9,Pato Fu,Ruido Rosa,Ando Meio Desligado,46,208973,False,0.618,0.661,5,-8.097,0,0.0356,0.0621,5.15e-06,0.363,0.614,143.129,4,r-n-b
87314,354j6LPNLlWsKvQJQuye0X,Raul Seixas,E-Collection,O carimbador maluco,46,140666,False,0.673,0.846,7,-7.918,1,0.145,0.199,0.0,0.408,0.772,148.118,4,r-n-b
87315,3GOkkTrUcv0ICSznFW2B8J,Kid Abelha,Meio Desligado (Acústico),Nada por mim - Acústico,45,166306,False,0.516,0.471,2,-10.508,1,0.0299,0.595,4.28e-06,0.785,0.361,128.183,4,r-n-b
87316,5psIcronqyDyYWBVFNSyVh,Kid Abelha,Educação Sentimental,A fórmula do amor,45,300666,False,0.68,0.735,5,-7.939,1,0.0277,0.0597,0.214,0.119,0.881,133.289,4,r-n-b
87317,4PQiUuOW2rPkVnIOkS5DpZ,Maneva,Tudo Vira Reggae II (Ao Vivo),Deixe-Me Ir / Tem Café - Ao Vivo,46,272277,False,0.616,0.714,7,-3.965,0,0.311,0.243,0.0,0.316,0.695,176.192,4,r-n-b
87318,6P3phrVqOebNtYo1uEyRJY,Bombay Bicycle Club,Frühstücksmusik Herbst/Winter 2022/2023,Always Like This,0,245640,False,0.649,0.613,1,-6.698,1,0.0321,0.423,0.000754,0.0872,0.679,121.437,4,r-n-b
87319,6usuEveqwUGH07BI7AWM7f,Banda Rancho Viejo De Julio Aramburo La Bandononona,Amor Ranchero,Amor Ranchero,47,143786,False,0.568,0.7,10,-5.724,1,0.0669,0.164,0.00546,0.103,0.971,129.505,4,r-n-b
87320,0ht7BrhjJHyxIc88BFO42I,Banda Cuisillos,No Voy a Llorar,Eres Imposible De Olvidar,47,214935,False,0.508,0.573,9,-8.229,1,0.0565,0.784,2.4e-05,0.0854,0.409,72.59,4,r-n-b
87321,5kNCog1amNsI8z2iD5634p,Raul Seixas,O Dia Em Que A Terra Parou,O dia em que a terra parou,45,265306,False,0.55,0.729,2,-13.779,1,0.148,0.089,0.0,0.0462,0.344,113.295,4,r-n-b
87322,1UYZWCuMG9N2do5ZnvWh9x,Fresno,Redenção,Alguém Que Te Faz Sorrir,45,196906,False,0.588,0.507,6,-6.357,1,0.0259,0.702,0.0,0.121,0.236,104.012,4,r-n-b
87323,4TA9yhZiAMGHISseJM0YE6,Maneva,Mundo Novo,Olha O Sol,46,173565,False,0.796,0.517,9,-8.032,1,0.0793,0.494,0.0,0.134,0.803,127.986,4,r-n-b
87324,4l4wZSPLrRwtIsvlq5JlG1,Los Hermanos,Ventura,Além do Que Se Vê,46,230746,False,0.718,0.498,8,-7.171,0,0.031,0.286,0.000326,0.157,0.767,138.111,4,r-n-b
87325,2rIGJgLcBbI7EvHc0vHpHQ,Banda Cuisillos,A Veces Lloro,Un Muchacho Pobre,47,177400,False,0.519,0.566,10,-6.381,1,0.0293,0.465,0.0,0.0311,0.463,105.877,4,r-n-b
87326,6qfdGgNDYcsVdG7RimLhFk,Maneva,Mundo Novo,Sereia,47,176298,False,0.725,0.607,0,-7.486,1,0.0456,0.0671,1e-06,0.353,0.57,129.971,4,r-n-b
87327,7I7s5Nl6C8pxsCOWJBxWxW,New Edition,Pop & Halloween,"Supernatural - From ""Ghostbusters II"" Soundtrack",0,274906,False,0.755,0.957,10,-5.201,0,0.0657,0.0655,0.00143,0.258,0.793,103.892,4,r-n-b
87328,41JHlHuIFyOSSRYVCsYrKZ,Barão Vermelho,Balada MTV,O tempo não para,46,272173,False,0.525,0.694,4,-7.208,0,0.0372,0.0474,0.0,0.738,0.42,136.627,4,r-n-b
87329,68PKooWU2loIpacafTogOq,Edwin Luna y La Trakalosa de Monterrey,Doble Vida,Después de Tí No Hay Nada,47,200746,False,0.769,0.527,3,-3.79,1,0.0436,0.429,0.0,0.197,0.958,125.967,4,r-n-b
87330,5QsnmWcvIsIAJcONcg0l8W,Banda Cuisillos,Corazón,Corazón,47,231549,False,0.584,0.542,7,-8.008,1,0.0262,0.228,0.000107,0.0863,0.5,136.182,4,r-n-b
87331,2lMiPTcmvli4i8NfHIB4UO,Jota Quest,Acústico Jota Quest,O Que Eu Também Não Entendo - Acústico,46,255686,False,0.632,0.595,2,-9.555,1,0.0335,0.366,1.6e-06,0.107,0.368,108.002,4,r-n-b
87332,7KUjWJJiYjasHOlNdnYd55,Los Hermanos,Bloco Do Eu Sozinho,Todo Carnaval Tem Seu Fim,46,264026,False,0.559,0.489,1,-10.156,1,0.0376,0.0592,0.0129,0.149,0.178,105.719,4,r-n-b
87333,62GHlwr1hoj9l1UAMb4zbV,Kid Abelha,Greatest Hits 80's,Pintura íntima,46,265426,False,0.617,0.672,5,-7.817,1,0.0302,0.0855,0.000125,0.052,0.931,135.518,4,r-n-b
87334,6PCZz5q0rnEPKRbyag6ZFT,Wet Wet Wet,90's Music Grandi Successi,"Love Is All Around - From ""Four Weddings And A Funeral""",0,244706,False,0.445,0.744,10,-5.222,1,0.0326,0.242,0.0,0.135,0.494,168.273,4,r-n-b
87335,3aTJREDBpFWYhR5m4i48jO,Maneva,Caleidoscópico,Inevitavelmente,47,197960,False,0.67,0.586,4,-8.108,1,0.0457,0.279,1.29e-05,0.192,0.611,145.911,4,r-n-b
87336,5abYgNnFHZpsSOBHaQPsln,Banda Cuisillos,El Concierto del Amor,A Veces Lloro,47,257120,False,0.562,0.822,9,-6.774,0,0.0298,0.487,8.94e-05,0.358,0.539,99.269,4,r-n-b
87337,682S7vnOE3jsTqYipcIl34,Level 42,80s Bangers Vol. 2,Lessons In Love,0,245800,False,0.685,0.928,7,-4.968,1,0.0471,0.0901,0.000125,0.206,0.882,112.993,4,r-n-b
87338,1N5UtZKFtYssbDet5eZAeB,RPM,RPM 2002 (Ao Vivo),Onde Está O Meu Amor? - Ao Vivo,45,182666,False,0.284,0.375,7,-9.326,1,0.027,0.409,8.94e-05,0.347,0.217,104.96,4,r-n-b
87339,04xx02ccYlu2iiEjMKEKm2,Julio Preciado Y Su Banda Perla Del Pacifico,Tu Ya Lo Conoces,Si Tengo a Mi Madre,47,134333,False,0.644,0.393,0,-9.128,1,0.034,0.499,3.62e-05,0.141,0.964,90.057,3,r-n-b
87340,1ZcvdGsORCJlk0H1hwgAFt,Legião Urbana,A Tempestade,Dezesseis / Música Incidental: ''Strawberry Fields Forever'',46,323840,False,0.454,0.87,10,-5.358,1,0.0387,0.000226,0.000232,0.0885,0.4,146.878,4,r-n-b
87341,5TpYmSOWMmtYLRXdOLdLaW,Legião Urbana,Acústico (Ao Vivo Em São Paulo / 1999),Há Tempos - Ao Vivo Em São Paulo / 1999,46,225400,False,0.38,0.552,7,-8.545,1,0.213,0.374,0.0,0.133,0.647,82.935,4,r-n-b
87342,1D3J1dvlS60ZX3YbNJe9J6,Fidel Rueda,Todo Gracias A Ti,Me Voy De Ti,46,164213,False,0.737,0.447,0,-4.751,1,0.0397,0.754,0.000422,0.085,0.963,148.15,3,r-n-b
87343,0LbLIVrkbaPMeE4XHNgNpU,Lupillo Rivera,Amorcito Corazon,Sin Fortuna,47,172755,False,0.475,0.426,10,-7.614,1,0.0926,0.883,2.24e-06,0.081,0.967,173.249,4,r-n-b
87344,2ZMW1mtSrdiaDe8lI9YLnZ,Raul Seixas,Abre-Te Sésamo,"Rock Das ""Aranha""",46,110093,False,0.609,0.63,4,-10.791,0,0.175,0.762,0.0,0.0495,0.934,174.253,4,r-n-b
87345,0VaMFkBz3QsRAuaek4jYR5,Raimundos,Acústico - Ao Vivo,Reggae do Manero - Ao Vivo | Acústico,46,325024,False,0.708,0.809,10,-4.129,0,0.0611,0.178,1.62e-06,0.368,0.625,134.053,4,r-n-b
87346,5YfYbZ4bgXC7iBzeVCR8qI,Level 42,Fiesta temática 80s,"Something About You - 7"" Version",0,225733,False,0.689,0.863,6,-5.342,0,0.0319,0.0636,0.00267,0.111,0.89,104.893,4,r-n-b
87347,20WRrWYgSULYXFtxBcazwU,Joan Sebastian,"Norteño, Vol. 2",Un Cariño Como Tú,47,167903,False,0.832,0.711,3,-6.108,1,0.0552,0.519,5.24e-06,0.0658,0.895,93.104,4,r-n-b
87348,0imVQmXZyESypKfQM4QNzX,"Sergio Vega ""El Shaka""",Más Exitos Con El Shaka,Muchachita de Ojos Tristes - Banda Version,47,207533,False,0.698,0.661,10,-2.667,1,0.0402,0.608,0.000393,0.172,0.784,93.011,4,r-n-b
87349,6HzwkpPOXBCRrkCMd99BRS,Joan Sebastian,Norteño,Verdad Que Duele,46,171978,False,0.764,0.541,3,-9.738,1,0.036,0.111,1.92e-05,0.104,0.825,100.479,4,r-n-b
87350,3TjliM0xQ3fkza0RpINRrq,Crystal Castles,Crystal Castles,Crimewave,69,258453,False,0.746,0.691,4,-7.533,0,0.0403,0.184,0.0259,0.205,0.888,119.982,4,r-n-b
87351,2nGFzvICaeEWjIrBrL2RAx,Corinne Bailey Rae,Corinne Bailey Rae,Put Your Records On,77,215360,False,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,4,r-n-b
87352,29yVwAhJ5G9lVwiAYzPOi3,Projota,3Fs (Ao Vivo),Acabou - Ao Vivo,46,259226,False,0.658,0.881,0,-5.03,1,0.0459,0.188,0.0,0.822,0.875,84.966,4,r-n-b
87353,7jmHyHMEqm9MJWiMAneF05,Ben E. King,Don't Play That Song,Stand by Me,67,175493,False,0.632,0.232,9,-12.326,1,0.0318,0.428,4.95e-06,0.215,0.673,119.136,4,r-n-b
87354,3EhlNAbbkqbNdzXWJUaKbT,Zimbra,Já Sei,Já Sei,45,208512,False,0.443,0.685,9,-6.139,1,0.0312,0.35,6.24e-06,0.118,0.646,178.935,3,r-n-b
87355,5lQsiPTAl0XIYiq1snPNpZ,Lianne La Havas,New RnB,Can't Fight,0,190560,False,0.737,0.522,6,-9.205,0,0.0485,0.0772,0.00347,0.152,0.768,86.985,4,r-n-b
87356,5qDsijQM75KTdv3RtSPx91,Lil Tjay,True 2 Myself,Hold On,68,189480,True,0.691,0.602,9,-6.807,0,0.209,0.123,0.0,0.0637,0.685,151.987,4,r-n-b
87357,48KgRMAaYReGuflL8bt6Za,Lianne La Havas,rainy day indie,Bittersweet,0,236640,False,0.57,0.409,5,-7.555,0,0.0331,0.345,0.000188,0.219,0.304,137.8,4,r-n-b
87358,2EL6VBbIx8xmGQVRSnQYpY,Lianne La Havas,Indie Chill Out,Paper Thin,1,298720,False,0.714,0.243,0,-13.513,1,0.0478,0.646,0.212,0.11,0.504,125.834,4,r-n-b
87359,6uYbQddo853t9TIIVlW1ws,Enygma Rapper,Kono Dio Da!,Kono Dio Da!,46,250880,False,0.472,0.717,4,-8.939,0,0.0691,0.373,0.0,0.341,0.346,103.563,4,r-n-b
87360,2Pe2uda2pqu1CyK3RqtOAW,Lianne La Havas,20's R'n'B,Bittersweet,0,236640,False,0.57,0.409,5,-7.555,0,0.0331,0.345,0.000188,0.219,0.304,137.8,4,r-n-b
87361,5z67UwAsoj82teXC8Im1RI,Lianne La Havas,Supa Chill,Elusive,0,235666,False,0.707,0.409,9,-8.68,1,0.0348,0.484,6.09e-06,0.184,0.428,134.021,4,r-n-b
87362,3myP5D9V78ayZyEb7cUGRw,Clarice Falcão,Problema Meu,Banho de Piscina,45,202213,False,0.654,0.707,9,-5.103,0,0.0326,0.263,0.0,0.0736,0.7,126.038,4,r-n-b
87363,4aZ3Q0c3BJtj59wHXZAk8e,Kid Abelha,2 é Demais,Como eu quero,45,273426,False,0.696,0.553,9,-12.287,0,0.0323,0.623,0.0343,0.119,0.459,127.934,4,r-n-b
87364,3nXpdeDQLOwjglCMRuARDa,Lianne La Havas,Coffee Moment,Can't Fight,0,190560,False,0.737,0.522,6,-9.205,0,0.0485,0.0772,0.00347,0.152,0.768,86.985,4,r-n-b
87365,1p0zhSeqMMEHcXt1R3dlLE,Lianne La Havas,Just Best Covers,Say a Little Prayer - Live,0,203574,False,0.474,0.325,4,-6.427,0,0.0515,0.841,0.0,0.696,0.381,112.241,4,r-n-b
87366,3rg66y9pEcPk9q6yodMp3M,Lianne La Havas,Feeling Good - Adult Pop Favorites,Midnight (Solo),0,209791,False,0.519,0.286,2,-7.402,1,0.0556,0.962,0.000639,0.126,0.352,117.678,3,r-n-b
87367,4TOY0nJD6T0xhTT7l9W9xC,Legião Urbana,Mais Do Mesmo,Meninos E Meninas,45,203706,False,0.485,0.659,0,-10.508,1,0.0321,0.0133,0.000195,0.166,0.66,164.841,4,r-n-b
87368,1JczdSFlmmfMBkahVYONyW,Lianne La Havas,Mellow Adult Pop,Gone,0,264973,False,0.483,0.329,9,-7.407,0,0.0504,0.956,0.0,0.0911,0.312,128.454,4,r-n-b
87369,0BgSIWlf1zulLvRyNtjCtg,Maneva,Mundo Novo,Mundo Novo,45,170831,True,0.726,0.73,10,-7.221,1,0.146,0.0855,0.0,0.229,0.782,92.978,4,r-n-b
87370,6G0vQhQUP8jUzAkGZ2PXRH,Lianne La Havas,2Step - Pop R'n'B,Can't Fight,0,190560,False,0.737,0.522,6,-9.205,0,0.0485,0.0772,0.00347,0.152,0.768,86.985,4,r-n-b
87371,31H6au3jhblhr6MMJiXnCq,Eric Carmen,The Definitive Collection,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",74,251066,False,0.712,0.549,5,-9.484,1,0.0254,0.011,0.0,0.118,0.552,109.882,4,r-n-b
87372,4gS4KNWCPUdNWWkn69B52Q,Maneva,8 Anos (Ao Vivo),Lembranças (Ao Vivo),45,202371,False,0.576,0.498,4,-10.775,0,0.0542,0.492,8.86e-06,0.973,0.788,172.187,4,r-n-b
87373,4V1MFUToEN7zm41vYdmWvo,7 Minutoz,Rap Do Kira: O Deus Do Novo Mundo (Nerd Hits),Rap Do Kira: O Deus Do Novo Mundo (Nerd Hits),45,182727,False,0.533,0.699,9,-6.661,1,0.053,0.655,1.49e-06,0.232,0.345,88.009,4,r-n-b
87374,1D2Iygsy0wXVAZaM1W8ds4,Lianne La Havas,Low-Key Hits,Lost & Found,0,267746,False,0.517,0.349,2,-11.527,0,0.0356,0.818,1.04e-06,0.123,0.142,134.058,4,r-n-b
87375,621ULqVzOVNajx6uO4IjiE,Maglore,Todas As Bandeiras,Me Deixa Legal,44,209866,False,0.724,0.831,1,-5.69,0,0.0284,0.0253,0.000839,0.103,0.942,120.057,4,r-n-b
87376,2aaClnypAakdAmLw74JXxB,Sepultura,Metal,Arise,0,198226,False,0.371,0.961,9,-6.765,0,0.0931,1.52e-05,0.0548,0.0916,0.159,115.336,4,r-n-b
87377,5toSzfFqh7gfTLGWW3Z8Zv,Rita Lee;Roberto De Carvalho,Rita Lee,Doce Vampiro,45,268960,False,0.626,0.493,2,-14.668,1,0.0454,0.366,0.000137,0.0873,0.831,135.481,4,r-n-b
87378,5zPrkIBCahGDjwbpNnSImg,anirap,Futuro no Olhar (Katakuri),Futuro no Olhar (Katakuri),46,224000,False,0.625,0.928,11,-5.707,0,0.0817,0.188,0.0,0.483,0.56,89.896,4,r-n-b
87379,5S0yacsFpFnsZH2Kh4r4Zu,Dion,Fiesta temática 60s,Somebody Nobody Wants,0,158586,False,0.514,0.495,11,-6.806,0,0.0333,0.724,0.0,0.227,0.756,110.839,3,r-n-b
87380,7gUgDucWxwsrnNGN43MZcu,Kid Abelha,Acústico (Live),No Seu Lugar - Ao Vivo,45,219853,False,0.619,0.754,5,-6.509,1,0.0303,0.106,6.8e-05,0.703,0.629,132.975,4,r-n-b
87381,4Yr6wkOQPOOEpiGdGI34cl,Jota Quest,Tempos Modernos (Estúdio),Tempos Modernos - Estúdio,45,234453,False,0.706,0.785,4,-4.173,0,0.0385,0.000139,0.0506,0.236,0.893,123.029,4,r-n-b
87382,4ewcgtlObYccblWuAxMUqz,Frejat,Amor pra Recomeçar,Homem não chora,45,239533,False,0.539,0.838,10,-5.563,1,0.0525,0.0831,0.000227,0.276,0.343,133.437,4,r-n-b
87383,57uVLvxN3mK6k5oVLIngBq,Lulu Santos,Focus - O Essencial de Lulu Santos,O Descobridor dos Sete Mares,45,224333,False,0.783,0.834,11,-9.728,1,0.0382,0.00215,0.0401,0.0316,0.971,136.776,4,r-n-b
87384,7jZohYbYAs1Pdl3i2u2c4J,Pato Fu,Televisão de Cachorro,Canção Pra Você Viver Mais,45,324066,False,0.631,0.647,2,-6.433,1,0.0418,0.0316,0.0079,0.0946,0.762,164.191,4,r-n-b
87385,5CkhGGuCO3r8Tv9dqYM2af,Nenhum De Nós,Extraño,Sobre o Tempo,45,274480,False,0.57,0.675,0,-9.001,1,0.0278,0.000223,5.13e-05,0.0961,0.476,116.923,4,r-n-b
87386,4WxB3DitRDB6LUaofMZXOj,Legião Urbana,Legião Urbana 30 Anos,Teorema,45,186546,False,0.299,0.926,11,-6.13,0,0.0994,0.000442,0.116,0.0585,0.531,206.641,4,r-n-b
87387,498lVXBqGg7t1GIVAAlhG9,Legião Urbana,Legião Urbana 30 Anos,O Reggae,45,248506,False,0.822,0.689,9,-6.364,0,0.0408,0.195,0.0036,0.271,0.76,95.382,4,r-n-b
87388,5PJ8TxMAXO0BR5fBJc3OX7,Judah & the Lion,Alternative Christmas 2022,The Christmas Song (Chestnuts Roasting On An Open Fire),0,224253,False,0.53,0.682,2,-7.311,1,0.0372,0.156,4.17e-05,0.115,0.307,138.231,4,r-n-b
87389,66073TiPtbCattnpSkyuKq,Somos Nós A Justiça,Se Tu Lutas Tu Conquistas,Se Tu Lutas Tu Conquistas,46,383426,False,0.815,0.601,6,-6.359,1,0.246,0.457,3.99e-06,0.111,0.558,86.018,4,r-n-b
87390,4WJTKbNJQ41zXnb84jSWaj,Sepultura,Groove Metal Roots & Branches,Roots Bloody Roots,0,212253,False,0.435,0.874,0,-6.664,1,0.123,0.000337,0.0419,0.311,0.265,120.167,4,r-n-b
87391,2nrqCvsHTendQmjtTB1SxS,Jota Quest,Jota Quest - Rio de Janeiro - 28/01/2005,Do Seu Lado - Ao Vivo,45,297266,False,0.584,0.922,7,-5.513,1,0.0422,0.0216,0.0015,0.963,0.76,142.05,4,r-n-b
87392,0WrxJn5wWUgU9U2gY0khWf,Barão Vermelho,Balada MTV,Puro êxtase,45,248600,False,0.754,0.874,9,-5.847,1,0.047,0.144,6.15e-05,0.834,0.682,114.445,4,r-n-b
87393,6RPujWkce7CnkisE9Xpppp,Engenheiros Do Hawaii,O Papa É Pop,O Papa é Pop,45,228106,False,0.595,0.729,5,-7.017,1,0.0305,0.34,0.0,0.195,0.829,113.182,4,r-n-b
87394,5V7c3vhgVN0VXJrRfAAcp8,Ultraje a Rigor,18 Anos Sem Tirar,Nós Vamos Invadir Sua Praia,45,328200,False,0.292,0.98,4,-5.588,0,0.225,0.000502,0.00126,0.988,0.517,167.889,4,r-n-b
87395,02j3P5NLtFH34LVPLHLk5s,Maneva,#Somosmaneva,Minha Tristeza,45,208526,False,0.74,0.642,2,-5.887,0,0.11,0.489,2.94e-06,0.0711,0.925,167.975,4,r-n-b
87396,2RWApboy1wKHMeLD6KlFI9,Manoella Torres,La Gran Colección del 60 Aniversario CBS - Manoella Torres,Que Me Perdone Tu Señora,46,150640,False,0.608,0.447,6,-12.151,0,0.0663,0.335,3.51e-05,0.169,0.673,90.777,4,r-n-b
87397,3oUei2Bw7DZUaTo55Rsz6q,Mariano Barba,"Gold Collection, Vol. 1",Otra Vez Dos Corazones,46,242360,False,0.683,0.498,0,-12.177,1,0.0387,0.633,0.000849,0.128,0.9,147.837,4,r-n-b
87398,4aUsqDkhFNG0IADV9SkaSY,Estela Nuñez,Estela Nuñez... Sus Primeras E Inolvidables Grabaciones,Una Lágrima (Una Lacrima),45,233293,False,0.539,0.37,10,-11.268,1,0.0307,0.817,0.0,0.393,0.478,115.782,4,r-n-b
87399,3idqrJWsonNKPOvCbwSW6f,Valentín Elizalde,Las Bandas Románticas,Volveré A Amar,46,233280,False,0.821,0.481,3,-6.777,1,0.0317,0.383,0.00136,0.0783,0.96,112.057,4,r-n-b
87400,3l3xTXsUXeWlkPqzMs7mPD,Boyz II Men,Cooleyhighharmony (Bonus Tracks Version),End Of The Road,71,351466,False,0.64,0.427,5,-9.29,0,0.0241,0.0664,0.0,0.0579,0.529,149.703,3,r-n-b
87401,52HAHV1j93s5B8GoTNI7DJ,Roy Orbison,The Essential Roy Orbison,"Oh, Pretty Woman",63,176933,False,0.609,0.584,9,-9.734,1,0.0353,0.725,0.0,0.0854,0.954,127.306,4,r-n-b
87402,2ln8TMs7T1zEctVoifIXjj,Clarice Falcão,Problema Meu,Vinheta,45,78184,False,0.519,0.685,9,-7.171,1,0.0955,0.373,0.0,0.0629,0.745,115.929,4,r-n-b
87403,1wNdGz7BlB9kH5lDc1eLLb,Lil Tjay,Goin Up,Goin Up,67,140601,True,0.732,0.672,10,-8.462,0,0.148,0.0642,0.0,0.121,0.16,137.03,4,r-n-b
87404,25GyyK9CyZRiDCsPY51fIT,Lil Tjay;Fivio Foreign;Kay Flock,Not In The Mood (feat. Fivio Foreign & Kay Flock),Not In The Mood (feat. Fivio Foreign & Kay Flock),69,150475,True,0.545,0.82,8,-4.489,1,0.275,0.0951,0.0,0.29,0.357,141.908,4,r-n-b
87405,5ieBgO4gfBMpZrtJ8Iat7R,Agnes Nunes;Neo Beats,Menina Mulher,Vish,44,175263,False,0.483,0.14,2,-12.351,1,0.0838,0.883,0.0,0.169,0.5,73.991,5,r-n-b
87406,1HUXo7tsJsoaxstbUl6wBy,7 Minutoz,Jinchuuriki,Vale Do Fim,44,256500,False,0.573,0.513,2,-8.565,0,0.0464,0.359,2.25e-05,0.171,0.115,89.976,4,r-n-b
87407,2MlMI8EvmLlWYXVcdfSAxs,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Uma vida só - Ao vivo,45,235864,False,0.46,0.898,5,-4.922,0,0.0412,0.0112,0.00108,0.649,0.746,92.148,4,r-n-b
87408,33Y1jukFR76pj7TXFTHQBJ,Fresno,Revanche,Porto Alegre,44,227973,False,0.405,0.76,5,-4.283,0,0.0332,0.0985,0.0,0.382,0.181,79.911,4,r-n-b
87409,7lNcGFFAqu5CLB1MU7jbST,Sabotage;DJ Cia,Sabotage,País da Fome: Homens Animais,45,367799,True,0.649,0.748,6,-7.203,1,0.313,0.661,0.0,0.172,0.833,82.834,4,r-n-b
87410,584A0PrNqDNS5pMmCaCgOm,Os Paralamas Do Sucesso,Bora Bora,Uns Dias,45,244800,False,0.626,0.702,7,-8.525,1,0.0279,0.00274,0.000166,0.214,0.6,139.506,4,r-n-b
87411,5kxMnTTT1CMmE4VFxitybl,Flora Matos,FLORA DE CONTROLE,17 MINA,45,116956,False,0.709,0.727,1,-8.918,1,0.211,0.41,0.00554,0.105,0.794,74.967,4,r-n-b
87412,3m2FNr5FlOyf94Slpae7vy,Lulu Santos,O Último Romântico,O último romântico,45,252306,False,0.716,0.494,4,-14.118,1,0.0288,0.62,1.28e-05,0.303,0.805,129.864,4,r-n-b
87413,5iSlAizREe6tmItzcUNsko,7 Minutoz,Rap do Omni-Man: Olhem pro Céu (Nerd Hits),Rap do Omni-Man: Olhem pro Céu (Nerd Hits),45,301597,False,0.399,0.738,5,-6.158,0,0.14,0.701,0.0,0.0867,0.262,90.044,4,r-n-b
87414,0c8GzzMZ2ua7ybYhZvp9wX,Jota Quest,Jota Quest,Encontrar Alguém,44,223866,False,0.774,0.842,6,-6.424,0,0.0824,0.142,0.0,0.318,0.798,110.412,4,r-n-b
87415,4UWDiBISWABN9nPmEJgG1I,Dr. Silvana & Cia.,Dr. Silvana & Cia,Serão Extra,45,218293,False,0.505,0.786,2,-12.09,1,0.0561,0.419,0.0,0.196,0.811,152.407,4,r-n-b
87416,679WNDJNeWz3tvO4ffrDqA,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Monstro invisível - Ao vivo,44,237725,False,0.594,0.958,10,-5.51,0,0.058,0.107,0.00306,0.921,0.548,102.308,4,r-n-b
87417,1EE5SUPzv0K9sgIOSgaiNv,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Vários holofotes - Ao vivo,44,280265,False,0.592,0.892,10,-6.205,1,0.0474,0.154,0.00376,0.976,0.616,105.699,4,r-n-b
