customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
6169-PPETC,Male,0,1,1,65,1,1,19.85,1267.05,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2664-XJZNO,Female,0,0,0,32,1,1,101.35,3334.9,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1080-BWSYE,Male,0,0,0,13,1,1,83.2,1060.6,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
2240-HSJQD,Male,1,1,0,64,1,0,25.65,1740.8,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5562-YJQGT,Female,0,1,1,13,1,1,19.75,246.7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
7779-LGOVN,Male,0,1,1,71,1,0,19.7,1301.1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2219-MVUSO,Female,0,1,1,69,1,1,105.1,7234.8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
9418-RUKPH,Male,0,1,0,72,1,1,109.75,7758.9,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
9835-ZIITK,Female,0,0,0,41,1,1,68.6,2877.05,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
7707-PYBBH,Male,0,1,0,8,1,1,54.75,445.85,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
1496-GGSUK,Male,0,0,1,35,1,1,85.15,3030.6,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
3769-MHZNV,Male,0,1,1,72,1,1,104.9,7732.65,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
5317-FLPJF,Female,0,0,0,3,1,0,83.75,247.25,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1261-FWTTE,Female,0,1,1,41,1,1,94.9,3848,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
3671-SHRSP,Male,0,1,0,33,1,1,95.8,3036.75,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
9173-IVZVP,Male,0,0,0,2,1,1,95.85,197.7,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
4280-DLSHD,Female,0,1,0,67,1,1,25.25,1733.15,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2546-KZAAT,Female,0,0,0,2,1,1,45.4,80.95,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8317-BVKSO,Female,0,0,0,39,0,0,41.15,1700.9,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
9389-ACWBI,Female,0,1,1,8,1,0,19.5,159.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
4369-NYSCF,Female,0,1,0,13,1,0,43.8,592.65,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1447-GIQMR,Male,0,1,1,26,1,0,78.95,2034.25,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
0206-OYVOC,Male,0,0,0,4,1,1,56.4,234.85,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1730-VFMWO,Male,0,1,1,69,1,1,75.75,5388.15,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
0872-NXJYS,Female,0,1,1,62,1,1,70.45,4300.45,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
6869-FGJJC,Male,0,0,0,30,1,1,90.25,2755.35,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
4385-ZKVNW,Female,0,1,1,32,1,0,76.3,2404.15,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
2882-WDTBA,Male,1,0,1,1,1,1,50.15,50.15,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
9766-HGEDE,Male,0,0,0,18,0,0,25.15,476.8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4693-VWVBO,Female,0,0,0,1,1,0,20.5,20.5,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3211-ILJTT,Male,0,0,0,20,1,1,19.7,419.4,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3090-LETTY,Male,1,1,0,33,1,1,94.5,3105.55,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
5777-KJIRB,Male,0,1,1,44,1,1,61.9,2924.05,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
4316-XCSLJ,Female,0,1,0,2,1,1,104.4,242.8,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1134-YWTYF,Female,0,0,0,36,1,0,85.85,3003.55,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
2428-ZMCTB,Female,0,1,1,55,1,0,19.15,998.1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2205-YMZZJ,Male,0,1,0,35,0,0,53.15,1930.9,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
5244-IRFIH,Male,1,1,0,36,1,0,54.1,1992.85,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
7188-CBBBA,Female,0,1,1,7,0,0,34.65,246.6,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
2824-MYYBN,Male,0,0,0,7,1,1,74.9,490.55,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
6629-LADHQ,Female,0,1,1,58,0,0,59.75,3624.35,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1177-XZBJL,Female,0,1,1,21,0,1,55.95,1157.05,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
4676-WLUHT,Female,1,1,0,39,1,0,99.1,3877.95,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
3594-KADLU,Female,1,0,0,10,0,1,29.65,291.4,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6425-JWTDV,Female,0,1,0,22,1,1,80.0,1706.45,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1414-YADCW,Female,1,1,0,38,1,0,95.0,3591.25,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
4000-VGMQP,Male,1,0,0,19,1,1,95.9,1777.9,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
3027-ZTDHO,Female,0,1,0,7,1,1,44.25,313.45,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3253-HKOKL,Female,1,1,0,26,1,0,84.95,2169.75,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2371-KFUOG,Female,0,0,0,39,1,1,47.85,1886.4,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0270-THENM,Female,1,0,0,27,1,0,88.3,2467.75,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
0215-BQKGS,Male,0,0,0,37,1,1,91.15,3369.25,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9912-OMZDS,Female,0,0,0,3,1,0,19.85,63.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
6905-NIQIN,Male,1,0,0,67,1,1,101.4,6841.05,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
8809-RIHDD,Female,0,1,0,25,1,0,54.1,1373,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1723-HKXJQ,Female,0,0,0,12,1,1,86.55,1066.9,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
8566-YPRGL,Male,0,1,0,71,1,0,84.2,5956.85,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
7452-FOLON,Female,0,0,0,1,1,0,19.15,19.15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3878-AVSOQ,Male,0,1,1,59,1,0,76.75,4541.9,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
0616-ATFGB,Male,0,1,1,15,1,1,69.5,1071.4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
2005-DWQZJ,Female,0,1,1,48,0,0,45.0,2196.3,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
2082-CEFLT,Female,0,0,0,16,1,1,93.2,1573.7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
2933-FILNV,Male,0,1,1,54,0,0,46.0,2424.05,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
7613-LLQFO,Male,1,1,0,15,1,1,85.6,1345.55,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
7695-PKLCZ,Female,0,0,0,42,1,0,66.5,2762.75,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
2507-QZPQS,Male,0,1,0,71,1,1,24.5,1816.2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
5828-DWPIL,Male,0,0,1,70,1,0,64.95,4551.5,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
4016-BJKTZ,Female,0,0,0,15,0,0,45.9,693.45,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
6741-EGCBI,Female,0,1,1,38,1,0,20.3,749.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0704-VCUMB,Female,0,0,0,15,1,0,19.6,299.4,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
9281-CEDRU,Female,0,1,1,15,1,1,25.25,394.85,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1174-FGIFN,Male,0,0,0,5,1,1,51.35,262.3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2320-SLKMB,Female,0,0,1,35,1,0,55.6,2016.45,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0464-WJTKO,Male,1,1,0,70,1,1,102.95,7101.5,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
0618-XWMSS,Female,0,1,0,26,1,0,85.9,2196.45,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
4737-AQCPU,Female,1,0,0,2,1,1,93.85,170.85,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
9553-DLCLU,Female,0,0,0,2,1,1,70.95,137.95,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
7688-AWMDX,Male,0,1,1,66,1,1,63.3,4189.7,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
2359-KLTEK,Male,0,0,0,20,1,0,64.4,1398.6,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
1386-ZIKUV,Male,0,0,0,13,1,0,19.75,265.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3961-SXAXY,Female,1,0,0,26,1,1,66.05,1652.4,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
5222-JCXZT,Male,0,0,1,2,1,0,60.95,134.6,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
4847-QNOKA,Female,0,0,0,31,1,1,76.05,2227.8,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8388-DMKAE,Female,0,0,0,3,1,0,19.85,57.2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
5057-RKGLH,Female,0,1,1,30,1,1,100.05,3046.15,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
5222-IMUKT,Female,0,1,0,52,0,0,66.25,3330.1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
0831-JNISG,Female,0,0,0,1,1,1,19.9,19.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
4074-SJFFA,Male,0,0,0,7,1,0,19.25,112.3,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
7903-CMPEY,Female,0,1,0,1,1,0,55.2,55.2,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
7677-SJJJK,Male,0,1,1,72,1,0,82.3,5815.15,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
8634-MPHTR,Male,0,1,0,67,1,1,111.05,7321.05,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
3617-XLSGQ,Female,0,1,0,26,0,0,35.4,978.6,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
3982-DQLUS,Female,0,1,0,15,1,1,51.1,711.15,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
5897-ZYEKH,Female,1,0,0,64,1,1,108.95,7111.3,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
9804-ICWBG,Female,1,0,0,1,1,0,50.55,50.55,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4720-VSTSI,Male,0,1,1,52,1,1,93.25,4631.7,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
5134-IKDAY,Female,0,1,0,6,1,1,105.3,545.2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
2225-ZRGSG,Female,0,0,0,13,0,0,29.15,357.15,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2815-CPTUL,Male,0,0,0,56,1,0,52.7,3019.7,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
5149-CUZUJ,Female,0,0,0,1,1,1,70.15,70.15,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0306-JAELE,Male,0,0,0,1,1,0,20.55,20.55,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
9926-PJHDQ,Male,0,1,0,72,1,1,87.1,6230.1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
6139-ZZRBQ,Male,1,1,1,66,1,1,99.5,6822.15,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
4635-EJYPD,Female,1,0,0,2,0,0,24.35,41.85,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
7560-QJAVJ,Male,0,0,0,2,1,0,95.65,167.3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
7771-CFQRQ,Male,1,0,0,26,1,1,93.6,2404.1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
9018-PCIOK,Female,0,0,0,6,0,1,47.95,305.1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
0123-CRBRT,Male,0,1,0,72,1,1,115.55,8425.3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
3716-UVSPD,Female,1,0,0,46,1,1,104.45,4863.85,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
5968-XQIVE,Female,0,1,1,52,1,0,19.35,1031.7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
6784-XYJAE,Female,0,0,0,34,1,1,79.95,2727.3,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
6537-OTKMY,Female,0,1,0,61,1,0,93.7,5860.7,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
5018-LXQQG,Female,0,1,1,46,1,1,19.25,864.2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
8165-CBKXO,Female,0,1,0,50,1,1,104.4,5232.9,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
2080-CAZNM,Male,0,1,0,9,1,1,69.05,653.95,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
0289-IVARM,Female,0,0,0,56,1,1,105.45,5916.95,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
7952-OBOYL,Male,1,1,0,72,1,1,25.0,1802.55,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
3348-CFRNX,Female,0,1,1,69,0,0,46.25,3121.4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
4919-MOAVT,Female,0,1,1,42,1,1,77.95,3384,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0128-MKWSG,Male,0,1,1,41,1,0,19.5,798.2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
7964-YESJC,Female,0,1,0,72,0,1,49.2,3580.95,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
7402-PWYJJ,Male,0,0,0,1,1,1,101.45,101.45,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
6024-RUGGH,Female,0,1,1,68,1,1,103.75,7039.45,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
6941-KXRRV,Male,0,0,1,62,1,1,104.05,6590.5,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
8262-COGGB,Female,0,0,0,14,1,0,50.1,709.5,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
9300-AGZNL,Male,0,0,0,49,1,1,74.6,3720.35,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3500-RMZLT,Male,0,0,0,9,1,1,80.8,713.1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
9898-KZQDZ,Female,1,0,0,8,1,0,101.35,780.5,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
5827-MWCZK,Male,1,0,0,1,1,0,45.2,45.2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3580-REOAC,Male,0,1,1,11,1,0,19.65,225.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
8401-EMUWF,Female,0,1,1,18,1,1,24.65,471.35,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3717-LNXKW,Female,0,1,0,7,1,1,86.25,587.1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
5666-CYCYZ,Female,0,1,0,53,1,1,106.1,5769.75,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
4063-EIKNQ,Male,0,1,1,49,1,1,97.95,4917.9,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0520-FDVVT,Male,0,1,1,34,0,1,40.55,1325.85,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
3995-WFCSM,Female,0,1,1,71,1,1,99.0,7061.65,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
2806-MLNTI,Female,1,1,0,72,1,0,24.3,1778.7,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1845-ZLLIG,Female,0,1,1,70,1,0,74.1,5222.3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
6719-FGEDO,Male,0,0,0,41,1,1,99.65,4220.35,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
4078-SAYYN,Female,1,0,0,1,0,1,25.7,25.7,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4077-CROMM,Female,0,1,1,64,1,0,19.8,1336.65,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
6133-OZILE,Male,0,1,1,42,0,0,48.15,2032.3,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
4587-VVTOX,Male,0,1,0,32,1,0,70.5,2201.75,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
